,Unnamed: 0,first'baron,'baronKills,first'champion,'championKills,first'dragon,'dragonKills,first'inhibitor,'inhibitorKills,first'riftHerald,'riftHeraldKills,first'tower,'towerKills,teamId,win,metadata.matchId,eloRank
30,30,False,0,False,29,True,3,True,1,True,2,True,6,100,True,LA1_1091572502,SILVER
31,31,False,0,True,21,False,0,False,0,False,0,False,2,200,False,LA1_1091572502,SILVER
32,32,False,0,False,33,False,0,False,0,True,1,False,6,100,False,LA1_1091497685,SILVER
33,33,True,1,True,53,True,5,True,3,False,0,True,11,200,True,LA1_1091497685,SILVER
34,34,True,1,True,38,False,1,True,2,True,2,True,11,100,True,LA1_1091474783,SILVER
35,35,False,0,False,30,True,2,False,0,False,0,False,4,200,False,LA1_1091474783,SILVER
36,36,False,0,True,15,False,0,False,0,True,1,True,1,100,False,LA1_1091481949,SILVER
37,37,False,0,False,33,True,2,True,2,False,1,False,9,200,True,LA1_1091481949,SILVER
38,38,False,0,True,21,False,0,False,0,False,0,True,2,100,False,LA1_1091360765,SILVER
39,39,True,2,False,54,True,4,True,4,True,1,False,11,200,True,LA1_1091360765,SILVER
40,40,False,0,True,32,False,1,False,0,True,1,False,3,100,False,LA1_1091318931,SILVER
41,41,True,1,False,48,True,3,True,2,False,1,True,10,200,True,LA1_1091318931,SILVER
42,42,True,1,True,40,True,3,True,2,False,0,False,10,100,True,LA1_1091345644,SILVER
43,43,False,0,False,28,False,1,False,0,False,0,True,1,200,False,LA1_1091345644,SILVER
44,44,False,0,False,19,False,1,False,0,True,1,True,2,100,False,LA1_1091342881,SILVER
45,45,True,1,True,42,True,2,True,1,False,1,False,8,200,True,LA1_1091342881,SILVER
46,46,False,0,True,30,False,1,False,0,False,0,False,2,100,False,LA1_1091288871,SILVER
47,47,True,1,False,35,True,4,True,2,True,1,True,9,200,True,LA1_1091288871,SILVER
48,48,True,1,False,29,False,3,True,4,True,2,True,11,100,True,LA1_1091274118,SILVER
49,49,False,0,True,33,True,1,False,0,False,0,False,0,200,False,LA1_1091274118,SILVER
50,50,False,0,False,13,False,0,False,0,False,0,False,3,100,False,LA1_1091259013,SILVER
51,51,True,1,True,32,True,3,True,2,True,1,True,9,200,True,LA1_1091259013,SILVER
52,52,False,0,False,30,False,0,False,0,False,0,True,3,100,False,LA1_1090842204,SILVER
53,53,False,0,True,53,True,5,True,3,True,2,False,11,200,True,LA1_1090842204,SILVER
54,54,True,1,False,41,False,0,False,0,False,0,False,3,100,False,LA1_1090830076,SILVER
55,55,False,0,True,57,True,4,True,2,True,2,True,9,200,True,LA1_1090830076,SILVER
56,56,False,0,True,32,True,3,False,0,True,1,True,3,100,False,LA1_1090797382,SILVER
57,57,True,1,False,37,False,2,True,4,False,1,False,11,200,True,LA1_1090797382,SILVER
58,58,True,1,False,36,False,3,True,2,True,2,True,10,100,True,LA1_1090813518,SILVER
59,59,False,0,True,31,True,1,False,0,False,0,False,1,200,False,LA1_1090813518,SILVER
60,60,True,3,False,60,False,3,True,4,True,2,False,11,100,True,LA1_1090758677,SILVER
61,61,False,0,True,47,True,2,False,0,False,0,True,4,200,False,LA1_1090758677,SILVER
62,62,True,1,True,35,False,3,True,5,True,1,True,11,100,True,LA1_1090783330,SILVER
63,63,False,0,False,26,True,1,False,0,False,0,False,2,200,False,LA1_1090783330,SILVER
64,64,False,0,False,45,True,3,True,4,False,0,True,11,100,True,LA1_1090738026,SILVER
65,65,True,1,True,34,False,0,False,0,True,1,False,4,200,False,LA1_1090738026,SILVER
66,66,True,1,False,38,False,2,True,2,False,0,True,10,100,True,LA1_1090711212,SILVER
67,67,False,0,True,28,True,3,False,0,True,2,False,4,200,False,LA1_1090711212,SILVER
68,68,False,0,True,37,True,5,False,1,False,0,True,7,100,True,LA1_1176345984,SILVER
69,69,True,1,False,44,False,1,True,3,True,2,False,8,200,False,LA1_1176345984,SILVER
70,70,True,1,True,37,True,4,True,2,False,1,False,7,100,True,LA1_1176334226,SILVER
71,71,False,0,False,26,False,0,False,0,True,1,True,4,200,False,LA1_1176334226,SILVER
72,72,False,0,False,0,False,0,False,0,False,0,False,0,100,False,LA1_1176333156,SILVER
73,73,False,0,True,1,False,0,False,0,False,0,False,0,200,True,LA1_1176333156,SILVER
74,74,True,1,False,38,True,4,True,3,True,1,True,11,100,True,LA1_1176320659,SILVER
75,75,False,0,True,36,False,0,False,0,False,0,False,3,200,False,LA1_1176320659,SILVER
76,76,True,3,True,50,False,5,True,4,True,2,False,11,100,True,LA1_1175880291,SILVER
77,77,False,0,False,36,True,3,False,1,False,0,True,6,200,False,LA1_1175880291,SILVER
78,78,False,0,False,28,True,2,True,2,True,2,True,9,100,True,LA1_1175865852,SILVER
79,79,False,0,True,25,False,1,False,0,False,0,False,0,200,False,LA1_1175865852,SILVER
80,80,False,1,True,57,True,2,False,0,True,2,True,7,100,False,LA1_1175014541,SILVER
81,81,True,1,False,69,False,5,True,5,False,0,False,11,200,True,LA1_1175014541,SILVER
82,82,False,0,False,40,True,3,True,2,True,1,False,8,100,False,LA1_1175001056,SILVER
83,83,True,2,True,63,False,4,False,5,False,0,True,11,200,True,LA1_1175001056,SILVER
84,84,False,0,False,24,False,1,False,0,False,0,False,1,100,False,LA1_1174080442,SILVER
85,85,True,1,True,39,True,2,True,2,True,2,True,11,200,True,LA1_1174080442,SILVER
86,86,False,0,False,25,False,1,False,0,False,0,True,2,100,False,LA1_1174067676,SILVER
87,87,True,1,True,39,True,3,True,4,True,2,False,11,200,True,LA1_1174067676,SILVER
88,88,False,0,False,23,True,2,False,0,False,1,False,3,100,False,LA1_1174046699,SILVER
89,89,True,1,True,41,False,2,True,1,True,1,True,7,200,True,LA1_1174046699,SILVER
90,90,False,0,True,57,True,4,True,3,True,1,True,10,100,True,LA1_1174053167,SILVER
91,91,False,0,False,37,False,1,False,0,False,1,False,4,200,False,LA1_1174053167,SILVER
92,92,False,0,False,7,False,0,False,0,True,1,False,0,100,False,LA1_1173087494,SILVER
93,93,False,0,True,26,True,3,True,3,False,1,True,11,200,True,LA1_1173087494,SILVER
94,94,True,1,True,29,True,4,True,2,False,0,False,7,100,True,LA1_1173104079,SILVER
95,95,False,0,False,14,False,0,False,0,True,2,True,2,200,False,LA1_1173104079,SILVER
96,96,False,0,True,14,False,1,False,0,False,0,True,3,100,True,LA1_1173072839,SILVER
97,97,False,0,False,10,True,1,False,0,True,1,False,0,200,False,LA1_1173072839,SILVER
98,98,True,1,False,46,True,3,True,1,False,0,False,6,100,True,LA1_1171592296,SILVER
99,99,False,0,True,42,False,1,False,0,True,2,True,5,200,False,LA1_1171592296,SILVER
100,100,False,0,True,24,False,3,False,0,True,2,True,4,100,False,LA1_1171579526,SILVER
101,101,False,0,False,29,True,1,False,0,False,0,False,2,200,True,LA1_1171579526,SILVER
102,102,False,0,False,22,False,2,True,1,False,0,False,6,100,False,LA1_1171575714,SILVER
103,103,True,1,True,40,True,2,False,3,True,2,True,11,200,True,LA1_1171575714,SILVER
104,104,False,0,False,1,False,0,False,0,False,0,False,0,100,True,LA1_1171574688,SILVER
105,105,False,0,True,1,False,0,False,0,False,0,False,0,200,False,LA1_1171574688,SILVER
106,106,False,1,False,40,False,3,False,0,False,0,False,5,100,False,LA1_1170071215,SILVER
107,107,True,1,True,58,True,3,True,2,True,2,True,9,200,True,LA1_1170071215,SILVER
108,108,False,0,False,12,False,0,False,0,True,1,False,2,100,False,LA1_1153952936,SILVER
109,109,True,1,True,31,True,4,True,4,False,1,True,11,200,True,LA1_1153952936,SILVER
110,110,False,1,True,44,False,6,True,1,True,2,True,9,100,True,LA1_1032478864,SILVER
111,111,True,1,False,36,True,2,False,0,False,0,False,5,200,False,LA1_1032478864,SILVER
112,112,False,0,False,23,False,0,False,0,False,0,False,0,100,False,LA1_1031908668,SILVER
113,113,False,0,True,35,True,5,True,3,True,2,True,10,200,True,LA1_1031908668,SILVER
114,114,False,0,True,35,True,3,True,2,True,2,True,8,100,True,LA1_1031302847,SILVER
115,115,False,0,False,7,False,0,False,0,False,0,False,1,200,False,LA1_1031302847,SILVER
116,116,True,1,False,33,False,3,True,2,True,1,True,9,100,True,LA1_1030070767,SILVER
117,117,False,0,True,17,True,2,False,0,False,0,False,2,200,False,LA1_1030070767,SILVER
118,118,False,0,False,38,True,3,False,0,False,0,True,3,100,False,LA1_1030026961,SILVER
119,119,True,2,True,50,False,3,True,3,True,1,False,11,200,True,LA1_1030026961,SILVER
120,120,True,1,True,39,False,3,True,2,True,2,True,10,100,True,LA1_1019626827,SILVER
121,121,False,0,False,19,True,1,False,0,False,0,False,0,200,False,LA1_1019626827,SILVER
122,122,False,0,True,31,False,1,True,1,True,1,True,7,100,True,LA1_1019630345,SILVER
123,123,False,0,False,17,True,2,False,0,False,1,False,3,200,False,LA1_1019630345,SILVER
124,124,False,0,True,9,True,1,False,0,False,0,False,0,100,False,LA1_1016994894,SILVER
125,125,True,1,False,35,False,2,True,2,True,2,True,10,200,True,LA1_1016994894,SILVER
126,126,False,0,True,39,True,1,True,1,False,1,True,7,100,False,LA1_1016974156,SILVER
127,127,True,2,False,50,False,4,False,2,True,1,False,9,200,True,LA1_1016974156,SILVER
128,128,False,0,False,14,True,1,False,0,False,0,True,1,100,False,LA1_1016981910,SILVER
129,129,False,0,True,35,False,2,True,1,True,1,False,7,200,True,LA1_1016981910,SILVER
130,130,False,0,True,44,True,3,False,0,True,1,True,6,100,False,LA1_1016929920,SILVER
131,131,True,2,False,38,False,2,True,2,False,1,False,7,200,True,LA1_1016929920,SILVER
132,132,False,0,True,1,False,0,False,0,False,0,False,0,100,False,LA1_1016318594,SILVER
133,133,False,0,False,0,False,0,False,0,False,0,False,0,200,True,LA1_1016318594,SILVER
134,134,False,0,False,9,True,1,False,0,False,0,False,0,100,False,LA1_1016296403,SILVER
135,135,False,0,True,29,False,0,True,3,True,2,True,11,200,True,LA1_1016296403,SILVER
136,136,False,0,False,12,False,0,False,0,False,0,False,0,100,False,LA1_1016284215,SILVER
137,137,False,0,True,26,True,2,True,1,True,2,True,8,200,True,LA1_1016284215,SILVER
138,138,True,1,False,35,True,4,True,3,True,2,True,11,100,True,LA1_1016248368,SILVER
139,139,False,0,True,17,False,0,False,0,False,0,False,3,200,False,LA1_1016248368,SILVER
140,140,False,0,False,29,True,2,True,1,False,0,False,7,100,True,LA1_1016228826,SILVER
141,141,False,0,True,9,False,2,False,0,True,1,True,2,200,False,LA1_1016228826,SILVER
142,142,False,0,True,8,False,0,False,0,False,0,False,0,100,False,LA1_1016224540,SILVER
143,143,False,0,False,15,True,2,False,0,True,1,True,2,200,True,LA1_1016224540,SILVER
144,144,False,0,False,21,False,0,False,0,False,0,False,2,100,False,LA1_1014969276,SILVER
145,145,True,1,True,35,True,4,True,2,True,1,True,10,200,True,LA1_1014969276,SILVER
146,146,False,0,True,24,False,0,False,0,True,1,False,2,100,False,LA1_1013718669,SILVER
147,147,False,0,False,42,True,3,True,3,False,1,True,11,200,True,LA1_1013718669,SILVER
148,148,True,1,True,39,True,4,True,2,True,1,True,9,100,True,LA1_1081094920,SILVER
149,149,False,0,False,32,False,1,False,0,False,0,False,0,200,False,LA1_1081094920,SILVER
150,150,False,0,False,11,True,1,False,0,True,1,False,1,100,False,LA1_1080948396,SILVER
151,151,True,1,True,39,False,3,True,2,False,1,True,9,200,True,LA1_1080948396,SILVER
152,152,False,0,False,39,False,2,False,0,True,1,True,4,100,False,LA1_1080914103,SILVER
153,153,True,2,True,45,True,4,True,2,False,0,False,10,200,True,LA1_1080914103,SILVER
154,154,False,0,True,10,True,2,False,0,True,1,True,3,100,True,LA1_1080911704,SILVER
155,155,False,0,False,5,False,0,False,0,False,0,False,0,200,False,LA1_1080911704,SILVER
156,156,False,1,True,50,False,2,False,1,False,0,False,7,100,False,LA1_1080766685,SILVER
157,157,True,2,False,47,True,3,True,2,True,1,True,7,200,True,LA1_1080766685,SILVER
158,158,False,0,False,40,True,3,True,3,True,1,True,11,100,True,LA1_1080565446,SILVER
159,159,False,0,True,10,False,0,False,0,False,0,False,0,200,False,LA1_1080565446,SILVER
160,160,False,0,True,11,False,0,False,0,False,0,False,1,100,False,LA1_1080570981,SILVER
161,161,True,1,False,31,True,3,False,0,True,2,True,6,200,True,LA1_1080570981,SILVER
162,162,True,2,True,39,False,3,True,4,False,0,True,11,100,True,LA1_1080246504,SILVER
163,163,False,0,False,26,True,2,False,0,True,2,False,3,200,False,LA1_1080246504,SILVER
164,164,False,0,True,13,True,2,False,0,True,1,True,2,100,True,LA1_1080254581,SILVER
165,165,False,0,False,6,False,0,False,0,False,0,False,0,200,False,LA1_1080254581,SILVER
166,166,False,0,True,23,False,1,False,0,False,0,False,2,100,False,LA1_1080080661,SILVER
167,167,True,2,False,33,True,4,True,1,True,2,True,9,200,True,LA1_1080080661,SILVER
168,168,False,0,False,4,False,0,False,0,False,0,False,0,100,False,LA1_1079877446,SILVER
169,169,True,1,True,27,True,4,True,2,True,2,True,10,200,True,LA1_1079877446,SILVER
170,170,False,0,False,15,False,0,False,0,False,0,True,1,100,False,LA1_1079832966,SILVER
171,171,True,1,True,41,True,3,True,2,True,2,False,9,200,True,LA1_1079832966,SILVER
172,172,False,0,True,37,True,3,True,3,True,2,True,11,100,True,LA1_1079751811,SILVER
173,173,False,0,False,7,False,0,False,0,False,0,False,0,200,False,LA1_1079751811,SILVER
174,174,False,0,True,40,True,2,False,0,False,0,False,4,100,False,LA1_1079738428,SILVER
175,175,True,1,False,47,False,3,True,2,True,2,True,10,200,True,LA1_1079738428,SILVER
176,176,False,0,True,31,True,1,False,0,False,0,False,1,100,False,LA1_1079229290,SILVER
177,177,True,1,False,41,False,3,True,2,True,2,True,10,200,True,LA1_1079229290,SILVER
178,178,True,1,False,53,True,4,True,3,True,2,True,11,100,True,LA1_1079217746,SILVER
179,179,False,0,True,31,False,0,False,0,False,0,False,4,200,False,LA1_1079217746,SILVER
180,180,False,0,True,22,False,0,False,0,True,1,False,5,100,False,LA1_1078933288,SILVER
181,181,True,1,False,33,True,4,True,1,False,0,True,7,200,True,LA1_1078933288,SILVER
182,182,False,0,False,36,False,2,False,0,False,0,False,7,100,True,LA1_1078898695,SILVER
183,183,False,0,True,16,True,2,False,0,True,2,True,2,200,False,LA1_1078898695,SILVER
184,184,False,1,True,61,True,3,True,4,True,1,True,11,100,False,LA1_1078836806,SILVER
185,185,True,1,False,70,False,5,False,2,False,0,False,9,200,True,LA1_1078836806,SILVER
186,186,False,0,True,36,False,1,False,0,False,0,True,6,100,False,LA1_1078750768,SILVER
187,187,True,2,False,65,True,4,True,3,True,1,False,10,200,True,LA1_1078750768,SILVER
188,188,True,1,True,51,False,4,True,3,True,1,True,9,100,True,LA1_1174600545,SILVER
189,189,False,0,False,40,True,2,False,0,False,0,False,2,200,False,LA1_1174600545,SILVER
190,190,False,0,True,41,False,2,False,0,True,2,True,4,100,False,LA1_1174568142,SILVER
191,191,True,2,False,46,True,4,True,2,False,0,False,10,200,True,LA1_1174568142,SILVER
192,192,False,1,False,42,False,1,True,2,True,2,True,10,100,True,LA1_1173679144,SILVER
193,193,True,1,True,40,True,4,False,0,False,0,False,3,200,False,LA1_1173679144,SILVER
194,194,True,1,True,39,True,3,True,1,True,1,True,5,100,True,LA1_1173462471,SILVER
195,195,False,0,False,18,False,0,False,0,False,0,False,1,200,False,LA1_1173462471,SILVER
196,196,False,0,True,39,True,2,False,0,False,1,True,2,100,False,LA1_1173379225,SILVER
197,197,False,0,False,37,False,2,True,2,True,1,False,9,200,True,LA1_1173379225,SILVER
198,198,False,0,True,12,False,0,False,0,False,0,False,2,100,False,LA1_1173395496,SILVER
199,199,False,0,False,35,True,3,True,2,True,2,True,9,200,True,LA1_1173395496,SILVER
200,200,True,2,True,51,True,4,True,3,True,1,True,10,100,True,LA1_1173273873,SILVER
201,201,False,0,False,26,False,0,False,0,False,1,False,0,200,False,LA1_1173273873,SILVER
202,202,False,0,False,21,True,1,False,0,True,1,False,0,100,False,LA1_1173232482,SILVER
203,203,False,0,True,48,False,2,True,4,False,1,True,11,200,True,LA1_1173232482,SILVER
204,204,False,0,False,18,False,0,False,0,False,0,False,0,100,False,LA1_1173221505,SILVER
205,205,True,1,True,33,True,4,True,3,True,1,True,11,200,True,LA1_1173221505,SILVER
206,206,True,1,False,30,False,1,False,0,True,2,False,4,100,False,LA1_1173083192,SILVER
207,207,False,1,True,35,True,3,True,2,False,0,True,10,200,True,LA1_1173083192,SILVER
208,208,False,0,True,57,False,4,False,0,False,0,True,8,100,True,LA1_1173063912,SILVER
209,209,True,1,False,46,True,1,False,0,True,1,False,5,200,False,LA1_1173063912,SILVER
210,210,False,0,False,14,False,0,False,0,False,0,False,3,100,False,LA1_1173018974,SILVER
211,211,True,1,True,33,True,4,True,2,True,2,True,7,200,True,LA1_1173018974,SILVER
212,212,True,1,False,47,False,3,True,1,False,0,True,8,100,False,LA1_1173003864,SILVER
213,213,False,0,True,35,True,2,False,1,True,1,False,8,200,True,LA1_1173003864,SILVER
214,214,False,0,False,15,False,0,False,0,False,0,False,0,100,False,LA1_1173000034,SILVER
215,215,False,0,True,25,True,3,False,0,True,2,True,3,200,True,LA1_1173000034,SILVER
216,216,True,2,False,39,False,2,True,1,False,0,False,8,100,False,LA1_1172973220,SILVER
217,217,False,0,True,42,True,4,False,1,True,1,True,8,200,True,LA1_1172973220,SILVER
218,218,True,1,False,39,False,0,True,3,False,0,False,11,100,True,LA1_1172723395,SILVER
219,219,False,0,True,26,True,4,False,0,True,2,True,4,200,False,LA1_1172723395,SILVER
220,220,False,1,True,40,True,5,False,1,True,2,False,8,100,True,LA1_1172233948,SILVER
221,221,True,1,False,37,False,1,True,1,False,0,True,5,200,False,LA1_1172233948,SILVER
222,222,False,0,False,44,False,2,True,3,False,0,False,9,100,True,LA1_1172199846,SILVER
223,223,False,0,True,27,True,2,False,0,True,1,True,3,200,False,LA1_1172199846,SILVER
224,224,False,0,True,29,True,2,True,1,True,2,True,6,100,True,LA1_1172196953,SILVER
225,225,False,0,False,18,False,0,False,0,False,0,False,0,200,False,LA1_1172196953,SILVER
226,226,False,0,False,39,True,1,False,0,False,0,False,4,100,False,LA1_1172083395,SILVER
227,227,True,1,True,40,False,4,True,3,True,2,True,11,200,True,LA1_1172083395,SILVER
228,228,True,2,False,67,False,2,False,3,False,0,False,9,100,True,LA1_1172961241,SILVER
229,229,False,0,True,47,True,4,True,1,True,2,True,7,200,False,LA1_1172961241,SILVER
230,230,False,0,True,57,False,4,True,3,False,1,True,11,100,True,LA1_1172935165,SILVER
231,231,False,0,False,53,True,1,False,0,True,1,False,3,200,False,LA1_1172935165,SILVER
232,232,False,0,True,16,False,1,False,0,False,0,False,0,100,False,LA1_1172940942,SILVER
233,233,True,1,False,38,True,3,True,2,True,2,True,10,200,True,LA1_1172940942,SILVER
234,234,True,2,False,31,True,4,True,1,True,1,False,8,100,True,LA1_1169917451,SILVER
235,235,False,0,True,14,False,1,False,0,False,0,True,4,200,False,LA1_1169917451,SILVER
236,236,False,0,True,19,False,0,False,0,True,1,False,0,100,False,LA1_1169883626,SILVER
237,237,False,0,False,35,True,4,True,2,False,0,True,11,200,True,LA1_1169883626,SILVER
238,238,False,0,True,18,False,1,False,0,True,1,False,0,100,False,LA1_1167261013,SILVER
239,239,True,1,False,39,True,4,True,2,False,0,True,10,200,True,LA1_1167261013,SILVER
240,240,True,1,False,78,True,3,True,3,True,2,False,9,100,False,LA1_1166779708,SILVER
241,241,False,1,True,70,False,4,False,1,False,0,True,7,200,True,LA1_1166779708,SILVER
242,242,False,0,False,13,False,1,False,0,False,0,True,2,100,False,LA1_1166766734,SILVER
243,243,False,0,True,29,True,2,False,0,True,2,False,4,200,True,LA1_1166766734,SILVER
244,244,False,0,True,12,False,0,False,0,False,0,False,1,100,False,LA1_1166628343,SILVER
245,245,False,0,False,25,True,4,True,1,True,2,True,9,200,True,LA1_1166628343,SILVER
246,246,False,0,False,8,True,1,False,0,False,0,False,0,100,False,LA1_1166635845,SILVER
247,247,False,0,True,12,False,1,False,0,True,1,True,3,200,True,LA1_1166635845,SILVER
248,248,True,2,False,40,True,4,True,4,True,2,True,11,100,True,LA1_1166604293,SILVER
249,249,False,0,True,25,False,1,False,0,False,0,False,1,200,False,LA1_1166604293,SILVER
250,250,True,2,True,61,True,3,False,3,False,0,True,11,100,True,LA1_1166630022,SILVER
251,251,False,0,False,39,False,1,True,1,True,2,False,5,200,False,LA1_1166630022,SILVER
252,252,False,0,True,26,True,4,False,0,False,1,False,6,100,True,LA1_1166587638,SILVER
253,253,False,0,False,12,False,1,False,0,True,1,True,1,200,False,LA1_1166587638,SILVER
254,254,True,2,False,35,True,4,False,0,True,1,True,6,100,True,LA1_1166585201,SILVER
255,255,False,0,True,23,False,1,False,0,False,1,False,3,200,False,LA1_1166585201,SILVER
256,256,False,0,True,28,True,3,False,0,False,1,True,7,100,True,LA1_1166564481,SILVER
257,257,False,0,False,15,False,0,False,0,True,1,False,1,200,False,LA1_1166564481,SILVER
258,258,False,0,True,41,True,4,True,2,True,1,True,9,100,True,LA1_1164563538,SILVER
259,259,False,0,False,27,False,1,False,0,False,0,False,3,200,False,LA1_1164563538,SILVER
260,260,False,0,False,19,False,1,False,0,False,0,True,2,100,False,LA1_1164558348,SILVER
261,261,True,1,True,30,True,3,True,2,True,1,False,9,200,True,LA1_1164558348,SILVER
262,262,False,0,False,0,False,0,False,0,False,0,False,0,100,True,LA1_1159669099,SILVER
263,263,False,0,False,0,False,0,False,0,False,0,False,0,200,False,LA1_1159669099,SILVER
264,264,True,1,False,22,False,3,True,2,True,1,True,7,100,True,LA1_1153501596,SILVER
265,265,False,0,True,15,True,2,False,0,False,0,False,4,200,False,LA1_1153501596,SILVER
266,266,False,1,True,39,True,2,True,1,True,2,True,7,100,True,LA1_1153344516,SILVER
267,267,True,1,False,29,False,3,False,0,False,0,False,3,200,False,LA1_1153344516,SILVER
268,268,True,3,False,61,False,5,False,2,True,2,True,9,100,True,LA1_1167290112,SILVER
269,269,False,0,True,50,True,1,True,2,False,0,False,10,200,False,LA1_1167290112,SILVER
270,270,False,0,False,0,False,0,False,0,False,0,False,0,100,True,LA1_1167248102,SILVER
271,271,False,0,False,0,False,0,False,0,False,0,False,0,200,False,LA1_1167248102,SILVER
272,272,True,1,False,40,True,4,True,1,True,1,True,7,100,True,LA1_1167242418,SILVER
273,273,False,0,True,45,False,1,False,0,False,1,False,6,200,False,LA1_1167242418,SILVER
274,274,False,0,False,0,False,0,False,0,False,0,False,0,100,False,LA1_1166352169,SILVER
275,275,False,0,True,1,False,0,False,0,False,0,False,0,200,True,LA1_1166352169,SILVER
276,276,False,0,False,29,False,0,False,0,True,1,False,4,100,False,LA1_1166262294,SILVER
277,277,False,0,True,45,True,4,True,1,False,1,True,10,200,True,LA1_1166262294,SILVER
278,278,False,0,False,25,True,2,False,0,False,1,True,4,100,True,LA1_1162764197,SILVER
279,279,False,0,True,9,False,0,False,0,True,1,False,1,200,False,LA1_1162764197,SILVER
280,280,True,2,True,53,True,4,True,5,True,1,True,10,100,True,LA1_1162748415,SILVER
281,281,False,1,False,54,False,2,False,0,False,1,False,4,200,False,LA1_1162748415,SILVER
282,282,False,0,False,21,False,2,False,0,True,1,False,5,100,False,LA1_1162723846,SILVER
283,283,False,0,True,35,True,2,True,1,False,0,True,5,200,True,LA1_1162723846,SILVER
284,284,True,1,False,51,False,4,True,3,False,0,False,11,100,True,LA1_1162685319,SILVER
285,285,False,0,True,36,True,2,False,0,True,1,True,6,200,False,LA1_1162685319,SILVER
286,286,True,1,True,54,False,4,True,2,True,1,True,10,100,True,LA1_1162649440,SILVER
287,287,False,0,False,30,True,1,False,0,False,1,False,2,200,False,LA1_1162649440,SILVER
288,288,True,1,False,34,False,2,True,1,False,0,True,7,100,True,LA1_1162674405,SILVER
289,289,False,0,True,16,True,2,False,0,True,1,False,2,200,False,LA1_1162674405,SILVER
290,290,True,1,True,40,True,3,True,1,True,1,True,7,100,True,LA1_1162640592,SILVER
291,291,False,0,False,23,False,2,False,0,False,1,False,3,200,False,LA1_1162640592,SILVER
292,292,False,0,False,57,True,4,True,2,True,2,True,10,100,True,LA1_1162501521,SILVER
293,293,False,0,True,41,False,0,False,0,False,0,False,1,200,False,LA1_1162501521,SILVER
294,294,True,1,True,49,False,1,False,1,False,0,False,8,100,True,LA1_1162510751,SILVER
295,295,False,0,False,34,True,4,True,1,True,1,True,8,200,False,LA1_1162510751,SILVER
296,296,False,0,True,24,False,0,False,0,True,1,False,3,100,False,LA1_1162490278,SILVER
297,297,True,1,False,40,True,4,True,3,False,1,True,11,200,True,LA1_1162490278,SILVER
298,298,True,1,True,55,True,4,True,2,True,1,False,7,100,True,LA1_1159592675,SILVER
