,first'baron,'baronKills,first'champion,'championKills,first'dragon,'dragonKills,first'inhibitor,'inhibitorKills,first'riftHerald,'riftHeraldKills,first'tower,'towerKills,teamId,win,metadata.matchId,eloRank
192,False,0,True,27,False,4,True,3,True,2,True,11,100,True,LA1_1047385371,BRONZE
193,True,1,False,22,True,1,False,0,False,0,False,0,200,False,LA1_1047385371,BRONZE
194,True,1,True,39,False,0,False,0,True,1,True,5,100,False,LA1_1141409955,BRONZE
195,False,1,False,31,True,5,True,3,False,0,False,11,200,True,LA1_1141409955,BRONZE
196,True,1,True,41,True,1,True,2,True,1,True,6,100,False,LA1_1139916416,BRONZE
197,False,0,False,41,False,4,False,2,False,0,False,9,200,True,LA1_1139916416,BRONZE
198,False,1,True,58,False,2,False,1,True,2,False,8,100,True,LA1_1136339899,BRONZE
199,True,1,False,37,True,4,True,1,False,0,True,7,200,False,LA1_1136339899,BRONZE
200,False,0,False,42,True,3,True,2,True,1,True,10,100,True,LA1_1177795368,BRONZE
201,True,1,True,28,False,1,False,0,False,1,False,4,200,False,LA1_1177795368,BRONZE
202,False,0,True,19,False,0,False,0,True,1,False,3,100,False,LA1_1177801653,BRONZE
203,True,1,False,28,True,4,True,3,False,1,True,10,200,True,LA1_1177801653,BRONZE
204,True,1,True,54,False,2,False,3,False,0,True,8,100,False,LA1_1177701938,BRONZE
205,False,1,False,58,True,5,True,3,True,2,False,10,200,True,LA1_1177701938,BRONZE
206,False,0,True,13,False,0,False,0,False,0,False,0,100,False,LA1_1177680416,BRONZE
207,True,1,False,39,True,3,True,1,True,1,True,9,200,True,LA1_1177680416,BRONZE
208,True,1,True,43,True,2,False,1,False,0,False,8,100,True,LA1_1177197015,BRONZE
209,False,0,False,41,False,2,True,1,True,1,True,5,200,False,LA1_1177197015,BRONZE
210,True,1,False,29,True,4,False,0,True,2,True,8,100,True,LA1_1177036489,BRONZE
211,False,0,True,18,False,1,False,0,False,0,False,1,200,False,LA1_1177036489,BRONZE
212,False,0,True,40,False,2,False,0,False,1,True,5,100,False,LA1_1177050752,BRONZE
213,True,1,False,50,True,4,True,2,True,1,False,8,200,True,LA1_1177050752,BRONZE
214,False,0,False,16,False,0,False,0,True,1,True,2,100,False,LA1_1176966872,BRONZE
215,False,0,True,21,True,4,False,0,False,1,False,7,200,True,LA1_1176966872,BRONZE
216,False,0,True,13,False,0,False,0,True,1,False,1,100,False,LA1_1176983065,BRONZE
217,False,0,False,15,True,2,False,0,False,1,True,2,200,True,LA1_1176983065,BRONZE
218,False,0,True,36,True,3,True,2,True,1,True,11,100,True,LA1_1176939455,BRONZE
219,False,0,False,8,False,0,False,0,False,0,False,0,200,False,LA1_1176939455,BRONZE
220,False,0,False,35,False,0,False,0,True,2,False,3,100,False,LA1_1176910260,BRONZE
221,True,1,True,35,True,4,True,6,False,0,True,11,200,True,LA1_1176910260,BRONZE
222,False,0,True,52,True,2,True,2,False,1,False,7,100,False,LA1_1176875307,BRONZE
223,True,1,False,51,False,3,False,4,True,1,True,11,200,True,LA1_1176875307,BRONZE
224,False,0,True,46,True,1,True,3,False,0,True,11,100,True,LA1_1176881027,BRONZE
225,False,0,False,29,False,3,False,0,True,1,False,3,200,False,LA1_1176881027,BRONZE
226,True,1,True,49,False,4,True,1,False,1,False,8,100,False,LA1_1178373008,BRONZE
227,False,1,False,48,True,3,False,2,True,1,True,10,200,True,LA1_1178373008,BRONZE
228,False,0,False,28,False,1,False,0,False,0,False,2,100,False,LA1_1177471299,BRONZE
229,False,0,True,40,True,3,True,2,True,1,True,10,200,True,LA1_1177471299,BRONZE
230,True,1,False,50,False,2,True,1,True,2,True,8,100,False,LA1_1177463577,BRONZE
231,False,0,True,52,True,4,False,2,False,0,False,10,200,True,LA1_1177463577,BRONZE
232,False,0,True,21,False,0,True,1,True,2,True,5,100,False,LA1_1177364391,BRONZE
233,True,1,False,24,True,5,False,1,False,0,False,9,200,True,LA1_1177364391,BRONZE
234,False,0,False,19,False,0,False,0,True,2,False,2,100,False,LA1_1177351279,BRONZE
235,False,0,True,32,True,4,True,1,False,0,True,7,200,True,LA1_1177351279,BRONZE
236,False,0,True,58,True,3,True,2,True,1,True,9,100,True,LA1_1176921511,BRONZE
237,True,2,False,63,False,3,False,1,False,0,False,8,200,False,LA1_1176921511,BRONZE
238,True,1,True,49,True,4,True,1,True,2,True,8,100,True,LA1_1176062324,BRONZE
239,False,0,False,25,False,1,False,0,False,0,False,2,200,False,LA1_1176062324,BRONZE
240,False,0,False,54,False,2,True,2,True,1,False,8,100,True,LA1_1175732987,BRONZE
241,False,0,True,45,True,2,False,0,False,1,True,5,200,False,LA1_1175732987,BRONZE
242,False,0,False,37,False,4,True,4,False,1,False,11,100,True,LA1_1175678840,BRONZE
243,False,0,True,30,True,2,False,0,True,1,True,3,200,False,LA1_1175678840,BRONZE
244,False,0,True,29,True,2,False,0,True,1,False,4,100,False,LA1_1156704997,BRONZE
245,True,1,False,60,False,4,True,3,False,1,True,11,200,True,LA1_1156704997,BRONZE
246,False,0,True,32,False,3,True,1,True,2,True,8,100,True,LA1_1154914715,BRONZE
247,False,0,False,31,True,2,False,1,False,0,False,4,200,False,LA1_1154914715,BRONZE
248,False,0,True,37,True,2,True,3,True,2,True,11,100,True,LA1_1153287798,BRONZE
249,False,0,False,13,False,1,False,0,False,0,False,0,200,False,LA1_1153287798,BRONZE
250,False,0,False,15,False,1,False,0,True,1,True,1,100,False,LA1_1152973157,BRONZE
251,False,0,True,29,True,3,True,1,False,1,False,8,200,True,LA1_1152973157,BRONZE
252,True,1,True,48,True,4,True,2,True,1,True,10,100,True,LA1_1152529405,BRONZE
253,False,0,False,23,False,0,False,0,False,0,False,1,200,False,LA1_1152529405,BRONZE
254,False,0,True,49,True,2,True,1,True,1,True,6,100,True,LA1_1152524113,BRONZE
255,False,0,False,14,False,0,False,0,False,0,False,1,200,False,LA1_1152524113,BRONZE
256,True,1,False,34,True,2,False,0,True,2,False,5,100,True,LA1_1152422772,BRONZE
257,False,0,True,31,False,3,False,0,False,0,True,6,200,False,LA1_1152422772,BRONZE
258,False,0,False,28,True,3,True,2,False,0,True,10,100,True,LA1_1152398931,BRONZE
259,False,0,True,8,False,0,False,0,True,1,False,0,200,False,LA1_1152398931,BRONZE
260,True,1,True,45,True,4,True,3,False,1,False,11,100,True,LA1_1149464975,BRONZE
261,False,0,False,33,False,1,False,0,True,1,True,3,200,False,LA1_1149464975,BRONZE
262,False,0,True,1,False,0,False,0,False,0,False,0,100,False,LA1_1149454356,BRONZE
263,False,0,False,0,False,0,False,0,False,0,False,0,200,True,LA1_1149454356,BRONZE
264,False,0,True,18,False,0,False,0,True,1,True,2,100,False,LA1_1149451684,BRONZE
265,True,1,False,27,True,4,True,2,False,1,False,10,200,True,LA1_1149451684,BRONZE
266,False,0,False,19,False,1,False,0,False,0,True,4,100,False,LA1_1177578188,BRONZE
267,True,1,True,38,True,5,True,1,True,1,False,6,200,True,LA1_1177578188,BRONZE
268,False,0,True,13,False,1,False,0,True,1,False,2,100,False,LA1_1177564191,BRONZE
269,False,0,False,26,True,2,True,1,False,0,True,6,200,True,LA1_1177564191,BRONZE
270,False,0,False,32,True,2,True,1,False,0,True,4,100,True,LA1_1177541326,BRONZE
271,False,0,True,20,False,0,False,0,True,1,False,1,200,False,LA1_1177541326,BRONZE
272,True,1,True,36,True,4,True,1,False,0,False,9,100,True,LA1_1177475509,BRONZE
273,False,0,False,34,False,1,False,0,True,1,True,4,200,False,LA1_1177475509,BRONZE
274,False,0,False,46,True,3,False,0,False,1,True,5,100,False,LA1_1177458377,BRONZE
275,True,1,True,53,False,2,True,2,True,1,False,10,200,True,LA1_1177458377,BRONZE
276,False,0,False,19,True,1,False,0,True,1,False,1,100,False,LA1_1177393202,BRONZE
277,False,0,True,38,False,3,True,2,False,0,True,9,200,True,LA1_1177393202,BRONZE
278,False,0,False,35,False,1,True,2,True,1,True,8,100,True,LA1_1177359805,BRONZE
279,True,1,True,39,True,3,False,0,False,1,False,5,200,False,LA1_1177359805,BRONZE
280,True,1,False,35,True,3,True,4,True,2,True,11,100,True,LA1_1177375707,BRONZE
281,False,0,True,21,False,0,False,0,False,0,False,0,200,False,LA1_1177375707,BRONZE
282,True,1,False,36,False,4,True,2,False,0,False,10,100,True,LA1_1173029216,BRONZE
283,False,0,True,22,True,1,False,0,True,2,True,3,200,False,LA1_1173029216,BRONZE
284,False,0,True,1,False,0,False,0,False,0,False,0,100,False,LA1_1173005007,BRONZE
285,False,0,False,0,False,0,False,0,False,0,False,0,200,True,LA1_1173005007,BRONZE
286,True,1,False,54,True,4,True,2,False,0,False,7,100,False,LA1_1172967791,BRONZE
287,False,0,True,43,False,2,False,1,True,1,True,9,200,True,LA1_1172967791,BRONZE
288,False,0,False,40,True,4,True,1,True,2,True,8,100,True,LA1_1172622772,BRONZE
289,False,0,True,16,False,0,False,0,False,0,False,1,200,False,LA1_1172622772,BRONZE
290,False,0,False,10,False,1,False,0,False,0,False,1,100,False,LA1_1171515312,BRONZE
291,False,0,True,26,True,2,True,1,True,1,True,8,200,True,LA1_1171515312,BRONZE
292,False,0,False,19,False,0,False,0,True,1,False,0,100,False,LA1_1170986059,BRONZE
293,False,0,True,40,True,3,True,1,False,1,True,8,200,True,LA1_1170986059,BRONZE
294,False,0,True,29,False,1,False,0,False,0,True,1,100,False,LA1_1170970080,BRONZE
295,True,1,False,46,True,3,True,3,True,2,False,11,200,True,LA1_1170970080,BRONZE
296,False,0,False,39,False,1,False,0,True,1,False,3,100,False,LA1_1170944370,BRONZE
297,False,0,True,54,True,4,True,1,False,1,True,9,200,True,LA1_1170944370,BRONZE
298,False,0,False,0,False,0,False,0,False,0,False,0,100,True,LA1_1170585489,BRONZE
299,False,0,False,0,False,0,False,0,False,0,False,0,200,False,LA1_1170585489,BRONZE
300,False,0,True,36,False,0,False,0,False,0,False,3,100,False,LA1_1170572809,BRONZE
301,True,1,False,50,True,4,True,3,True,1,True,11,200,True,LA1_1170572809,BRONZE
302,False,0,False,19,False,1,False,0,False,0,False,3,100,False,LA1_1170529287,BRONZE
303,True,1,True,49,True,4,True,3,True,2,True,10,200,True,LA1_1170529287,BRONZE
304,False,0,False,22,True,1,False,0,False,0,False,2,100,False,LA1_1170544059,BRONZE
305,True,1,True,34,False,4,True,2,True,2,True,9,200,True,LA1_1170544059,BRONZE
