,first'baron,'baronKills,first'champion,'championKills,first'dragon,'dragonKills,first'inhibitor,'inhibitorKills,first'riftHerald,'riftHeraldKills,first'tower,'towerKills,teamId,win,metadata.matchId,eloRank
160,True,1,False,27,False,2,False,0,False,0,False,4,100,True,LA1_1105384362,GOLD
161,False,0,True,17,True,2,False,0,True,2,True,4,200,False,LA1_1105384362,GOLD
162,False,0,True,25,True,2,False,0,False,1,True,3,100,True,LA1_1176655187,GOLD
163,False,0,False,5,False,0,False,0,True,1,False,1,200,False,LA1_1176655187,GOLD
164,True,1,True,27,True,2,False,0,True,2,True,4,100,False,LA1_1176631931,GOLD
165,False,0,False,42,False,3,True,3,False,0,False,10,200,True,LA1_1176631931,GOLD
166,False,0,False,28,True,3,False,0,False,0,False,2,100,False,LA1_1176240155,GOLD
167,True,2,True,25,False,2,True,5,True,1,True,11,200,True,LA1_1176240155,GOLD
168,False,0,True,39,True,4,True,2,False,0,True,10,100,True,LA1_1167829900,GOLD
169,True,1,False,28,False,0,False,0,True,1,False,3,200,False,LA1_1167829900,GOLD
170,False,0,False,14,True,1,False,0,False,1,False,2,100,False,LA1_1167825308,GOLD
171,True,1,True,37,False,3,True,1,True,1,True,7,200,True,LA1_1167825308,GOLD
172,False,0,True,40,True,1,False,0,True,1,True,4,100,False,LA1_1165851516,GOLD
173,True,1,False,48,False,4,True,3,False,1,False,11,200,True,LA1_1165851516,GOLD
174,True,1,False,46,True,4,False,1,False,0,False,7,100,True,LA1_1165442297,GOLD
175,False,0,True,48,False,1,True,3,True,2,True,9,200,False,LA1_1165442297,GOLD
176,True,1,True,41,True,4,True,1,False,1,False,9,100,True,LA1_1165377266,GOLD
177,False,0,False,27,False,0,False,0,True,1,True,3,200,False,LA1_1165377266,GOLD
178,True,2,True,44,False,4,True,5,True,1,False,10,100,True,LA1_1164975978,GOLD
179,False,0,False,31,True,3,False,1,False,0,True,8,200,False,LA1_1164975978,GOLD
180,False,0,False,15,True,3,False,0,True,2,False,2,100,False,LA1_1164960674,GOLD
181,True,1,True,34,False,3,True,4,False,0,True,11,200,True,LA1_1164960674,GOLD
182,False,0,False,17,False,1,False,0,True,1,False,1,100,False,LA1_1073432610,GOLD
183,True,1,True,30,True,2,True,2,False,1,True,10,200,True,LA1_1073432610,GOLD
184,True,1,False,32,True,4,True,2,False,1,False,10,100,True,LA1_1069697250,GOLD
185,False,0,True,22,False,0,False,0,True,1,True,4,200,False,LA1_1069697250,GOLD
186,False,0,False,24,True,2,False,0,True,2,True,6,100,True,LA1_1069208054,GOLD
187,False,0,True,14,False,0,False,0,False,0,False,0,200,False,LA1_1069208054,GOLD
188,True,1,True,33,True,5,True,3,False,0,False,11,100,True,LA1_1069213676,GOLD
189,False,0,False,30,False,0,False,0,True,2,True,3,200,False,LA1_1069213676,GOLD
190,False,0,False,29,False,2,True,1,True,1,False,7,100,True,LA1_1068840029,GOLD
191,True,1,True,35,True,4,False,0,False,0,True,3,200,False,LA1_1068840029,GOLD
192,False,0,True,29,False,0,False,0,False,1,False,3,100,False,LA1_1068263195,GOLD
193,False,0,False,32,True,3,False,0,True,1,True,6,200,True,LA1_1068263195,GOLD
194,True,1,False,46,True,4,True,3,True,1,False,11,100,True,LA1_1068190514,GOLD
195,False,0,True,29,False,0,False,0,False,1,True,3,200,False,LA1_1068190514,GOLD
196,False,0,True,31,True,2,True,3,True,1,True,11,100,True,LA1_1068185486,GOLD
197,False,0,False,8,False,1,False,0,False,0,False,0,200,False,LA1_1068185486,GOLD
198,True,1,False,42,False,3,True,3,False,0,True,9,100,True,LA1_1068125775,GOLD
199,False,0,True,22,True,1,False,0,True,1,False,4,200,False,LA1_1068125775,GOLD
200,False,0,True,38,True,2,False,0,False,1,True,6,100,True,LA1_1159840435,GOLD
201,False,0,False,21,False,1,False,0,True,1,False,1,200,False,LA1_1159840435,GOLD
202,True,1,False,38,True,4,True,3,False,0,True,11,100,True,LA1_1159766898,GOLD
203,False,0,True,22,False,0,False,0,True,2,False,3,200,False,LA1_1159766898,GOLD
204,False,0,False,34,True,1,False,0,True,1,True,4,100,False,LA1_1159416811,GOLD
205,True,1,True,56,False,4,True,1,False,1,False,7,200,True,LA1_1159416811,GOLD
206,False,0,True,42,False,2,True,3,True,2,False,11,100,True,LA1_1164056017,GOLD
207,True,1,False,23,True,2,False,0,False,0,True,5,200,False,LA1_1164056017,GOLD
208,False,0,True,38,False,1,True,1,False,0,True,9,100,True,LA1_1163366693,GOLD
209,False,0,False,8,True,1,False,0,True,1,False,0,200,False,LA1_1163366693,GOLD
210,True,1,True,40,True,4,True,3,False,1,True,9,100,True,LA1_1151113198,GOLD
211,False,0,False,17,False,0,False,0,True,1,False,2,200,False,LA1_1151113198,GOLD
212,True,1,False,38,False,2,True,3,True,2,True,9,100,True,LA1_1151058015,GOLD
213,False,0,True,26,True,3,False,0,False,0,False,4,200,False,LA1_1151058015,GOLD
214,False,0,True,39,False,1,False,0,True,1,True,4,100,False,LA1_1148952167,GOLD
215,True,1,False,46,True,4,True,1,False,1,False,9,200,True,LA1_1148952167,GOLD
216,False,0,True,36,True,2,True,3,True,2,True,10,100,True,LA1_1145120494,GOLD
217,False,0,False,12,False,0,False,0,False,0,False,0,200,False,LA1_1145120494,GOLD
218,True,2,False,40,True,3,True,1,False,0,True,7,100,False,LA1_1145105420,GOLD
219,False,1,True,42,False,4,False,2,True,1,False,8,200,True,LA1_1145105420,GOLD
220,False,0,False,18,False,1,False,0,True,1,False,3,100,False,LA1_1143523869,GOLD
221,False,0,True,28,True,4,False,0,False,1,True,4,200,True,LA1_1143523869,GOLD
222,False,0,False,28,False,1,False,0,True,2,True,2,100,True,LA1_1135210859,GOLD
223,False,0,True,10,True,1,False,0,False,0,False,1,200,False,LA1_1135210859,GOLD
224,False,0,False,19,True,1,False,0,True,2,True,3,100,True,LA1_1135184226,GOLD
225,False,0,True,6,False,1,False,0,False,0,False,0,200,False,LA1_1135184226,GOLD
226,True,1,True,41,True,4,True,3,False,0,True,11,100,True,LA1_1134642617,GOLD
227,False,0,False,22,False,0,False,0,True,1,False,0,200,False,LA1_1134642617,GOLD
228,False,0,False,33,True,3,True,2,True,2,False,8,100,False,LA1_1133253550,GOLD
229,True,2,True,37,False,3,False,2,False,0,True,8,200,True,LA1_1133253550,GOLD
230,True,1,True,28,True,3,True,2,True,1,True,10,100,True,LA1_1133088801,GOLD
231,False,0,False,17,False,0,False,0,False,0,False,0,200,False,LA1_1133088801,GOLD
232,True,1,True,34,False,3,True,2,True,2,False,9,100,True,LA1_1133076151,GOLD
233,False,0,False,13,True,1,False,0,False,0,True,3,200,False,LA1_1133076151,GOLD
234,False,0,False,2,False,0,False,0,False,0,False,0,100,True,LA1_1132784614,GOLD
235,False,0,True,1,False,0,False,0,False,0,False,0,200,False,LA1_1132784614,GOLD
236,False,0,True,14,False,0,False,0,False,0,False,1,100,False,LA1_1131190788,GOLD
237,True,1,False,46,True,4,True,1,False,0,True,8,200,True,LA1_1131190788,GOLD
238,False,0,True,22,True,3,False,0,True,1,True,3,100,False,LA1_1131164947,GOLD
239,True,1,False,25,False,2,True,2,False,0,False,10,200,True,LA1_1131164947,GOLD
240,True,2,False,36,True,2,True,2,False,0,False,11,100,True,LA1_1130279827,GOLD
241,False,0,True,27,False,4,False,0,True,2,True,5,200,False,LA1_1130279827,GOLD
242,True,1,True,36,True,4,True,2,True,2,True,9,100,True,LA1_1130275190,GOLD
243,False,0,False,17,False,1,False,0,False,0,False,3,200,False,LA1_1130275190,GOLD
244,True,1,False,40,False,3,True,1,False,0,False,8,100,True,LA1_1130144315,GOLD
245,False,0,True,31,True,3,False,0,True,2,True,6,200,False,LA1_1130144315,GOLD
246,False,0,True,49,True,2,True,2,False,1,False,11,100,True,LA1_1174019290,GOLD
247,True,1,False,37,False,3,False,0,True,1,True,4,200,False,LA1_1174019290,GOLD
248,True,1,True,37,False,3,True,2,True,2,True,9,100,True,LA1_1173083436,GOLD
249,False,0,False,11,True,2,False,0,False,0,False,1,200,False,LA1_1173083436,GOLD
250,True,1,False,30,False,1,True,2,True,2,True,10,100,True,LA1_1173059678,GOLD
251,False,0,True,16,True,2,False,0,False,0,False,2,200,False,LA1_1173059678,GOLD
252,False,0,False,38,True,2,False,0,False,0,False,2,100,False,LA1_1171542732,GOLD
253,True,2,True,43,False,4,True,2,True,2,True,9,200,True,LA1_1171542732,GOLD
254,False,1,False,51,True,5,True,2,True,1,False,10,100,True,LA1_1169989133,GOLD
255,True,1,True,54,False,1,False,0,False,1,True,6,200,False,LA1_1169989133,GOLD
256,False,0,False,42,True,4,False,0,False,1,True,7,100,False,LA1_1166970489,GOLD
257,True,1,True,39,False,0,True,2,True,1,False,10,200,True,LA1_1166970489,GOLD
258,False,0,True,19,False,0,False,0,False,0,False,3,100,False,LA1_1166695914,GOLD
259,True,1,False,44,True,4,True,3,True,2,True,11,200,True,LA1_1166695914,GOLD
260,False,0,False,29,True,2,True,1,False,1,True,8,100,True,LA1_1166339328,GOLD
261,False,0,True,7,False,0,False,0,True,1,False,1,200,False,LA1_1166339328,GOLD
262,False,0,False,10,False,0,False,0,False,0,False,2,100,False,LA1_1166344753,GOLD
263,False,0,True,23,True,2,True,1,True,1,True,6,200,True,LA1_1166344753,GOLD
264,True,2,True,46,False,2,True,1,False,1,False,8,100,True,LA1_1166309493,GOLD
265,False,0,False,27,True,4,False,0,True,1,True,3,200,False,LA1_1166309493,GOLD
266,True,2,False,35,True,3,True,2,False,1,True,7,100,True,LA1_1166283773,GOLD
267,False,1,True,36,False,1,False,0,True,1,False,5,200,False,LA1_1166283773,GOLD
268,False,0,False,49,True,4,True,2,False,0,True,7,100,False,LA1_1166248635,GOLD
269,True,2,True,51,False,2,False,1,True,1,False,7,200,True,LA1_1166248635,GOLD
270,False,0,False,25,False,1,False,0,False,0,False,0,100,False,LA1_1166263797,GOLD
271,True,1,True,44,True,3,True,2,True,1,True,11,200,True,LA1_1166263797,GOLD
272,False,0,False,22,False,2,False,0,True,2,False,5,100,False,LA1_1166198505,GOLD
273,True,1,True,41,True,3,True,1,False,0,True,9,200,True,LA1_1166198505,GOLD
274,True,1,False,46,True,3,True,3,True,2,True,11,100,True,LA1_1166185861,GOLD
275,False,0,True,18,False,0,False,0,False,0,False,0,200,False,LA1_1166185861,GOLD
276,False,0,False,16,False,1,False,0,False,0,False,1,100,False,LA1_1166164434,GOLD
277,False,0,True,20,True,2,True,2,True,2,True,9,200,True,LA1_1166164434,GOLD
278,True,1,True,39,False,3,True,3,False,1,True,11,100,True,LA1_1166160959,GOLD
279,False,0,False,26,True,2,False,0,True,1,False,3,200,False,LA1_1166160959,GOLD
280,False,0,False,30,True,6,False,0,True,2,True,6,100,False,LA1_1166090639,GOLD
281,False,0,True,43,False,0,True,1,False,0,False,7,200,True,LA1_1166090639,GOLD
282,True,1,True,38,True,2,True,3,True,1,True,11,100,True,LA1_1166039872,GOLD
283,False,0,False,22,False,1,False,0,False,0,False,1,200,False,LA1_1166039872,GOLD
284,True,2,False,44,True,4,True,2,False,0,True,9,100,True,LA1_1166048149,GOLD
285,False,0,True,53,False,3,False,0,True,2,False,6,200,False,LA1_1166048149,GOLD
286,True,1,True,45,True,4,True,2,True,1,True,8,100,True,LA1_1172874712,GOLD
287,False,0,False,25,False,1,False,0,False,0,False,2,200,False,LA1_1172874712,GOLD
288,True,1,True,37,True,3,True,3,True,1,True,10,100,True,LA1_1172789169,GOLD
289,False,0,False,30,False,1,False,0,False,0,False,2,200,False,LA1_1172789169,GOLD
290,False,1,False,41,True,3,True,3,False,1,True,10,100,True,LA1_1171991201,GOLD
291,True,2,True,35,False,3,False,0,True,1,False,4,200,False,LA1_1171991201,GOLD
292,False,0,True,29,True,4,False,0,False,0,False,3,100,False,LA1_1078987952,GOLD
293,True,1,False,50,False,2,True,3,True,1,True,11,200,True,LA1_1078987952,GOLD
294,True,2,False,47,True,4,True,2,False,0,False,11,100,True,LA1_1078962906,GOLD
295,False,0,True,38,False,1,False,0,True,2,True,4,200,False,LA1_1078962906,GOLD
296,False,1,False,61,True,4,True,4,True,2,True,11,100,True,LA1_1076839419,GOLD
297,True,1,True,45,False,2,False,0,False,0,False,3,200,False,LA1_1076839419,GOLD
298,False,0,False,22,True,1,False,0,False,0,False,3,100,False,LA1_1076832738,GOLD
299,True,1,True,29,False,4,True,4,True,2,True,11,200,True,LA1_1076832738,GOLD
300,True,1,False,44,False,3,True,2,False,1,False,9,100,True,LA1_1076795190,GOLD
301,False,0,True,24,True,2,False,0,True,1,True,3,200,False,LA1_1076795190,GOLD
302,False,0,False,8,False,0,False,0,True,1,False,0,100,False,LA1_1076351340,GOLD
303,False,0,True,35,True,4,True,1,False,0,True,7,200,True,LA1_1076351340,GOLD
304,False,1,True,37,False,1,True,1,True,2,False,8,100,True,LA1_1076324281,GOLD
305,True,1,False,34,True,4,False,0,False,0,True,4,200,False,LA1_1076324281,GOLD
306,True,1,True,44,True,5,True,3,True,2,True,11,100,True,LA1_1074092049,GOLD
307,False,0,False,26,False,0,False,0,False,0,False,3,200,False,LA1_1074092049,GOLD
308,False,0,True,25,True,3,False,0,False,1,False,3,100,False,LA1_1049270605,GOLD
309,True,1,False,34,False,1,True,1,True,1,True,6,200,True,LA1_1049270605,GOLD
310,False,0,True,18,True,1,False,0,True,1,True,2,100,True,LA1_1049247561,GOLD
311,False,0,False,9,False,1,False,0,False,0,False,0,200,False,LA1_1049247561,GOLD
312,False,0,False,10,False,0,False,0,False,0,False,0,100,False,LA1_1048707453,GOLD
